,datetime,text,user,location
518,2020-06-18 21:36:35,@shopDisney Man you guys are killing me today. First you submit 12 different fund holds on my credit card for a sin… https://t.co/dqUmsjyqQw,Waterborn_Prod,"Fort Lauderdale, FL"
519,2020-06-18 21:34:46,75 minute wait time for @shopDisney customer service is crazy. #shopDisneySupport,pussymango,where warren is president
520,2020-06-18 21:31:35,"UK Disney Stores To Reopen, Face Masks Required

https://t.co/nU1mZZZcmo

#shopdisney #disneystore https://t.co/kFDjjnNx5s",mickeyfromtheuk,United Kingdom
521,2020-06-18 21:22:32,@shopDisney something has GOT to be done with the site  I went to order 1 people mover pin at 10am et and threw bac… https://t.co/N9yyqyp4MK,wavydaby,"Charlotte, NC"
522,2020-06-18 21:20:29,@shopDisney what is going on with the Minnie Mouse main attraction collections? Are you making it easier for non bo… https://t.co/sLhlorh4tB,cutiepie4391,Minneapolis
523,2020-06-18 21:19:42,@themeparkalex Well considering they could not get shopDisney to work for 3 month’s straight with the limited relea… https://t.co/uUZq2a1LPO,surshot13,"Oklahoma, USA"
524,2020-06-18 21:16:09,SHOP: Stylish New Mickey Mouse Dooney &amp;amp; Bourke Purse Coming to shopDisney on June 19 https://t.co/nzREUVh9O5,CastleInsider,"Orlando, FL"
525,2020-06-18 21:11:12,Fantasyland Castle Bangle by Alex and Ani – Rose Gold | shopDisney | Source: https://t.co/h13UKOW5uE #geek… https://t.co/cqWARStn43,GeekGreedy,
526,2020-06-18 21:08:14,"RESTOCK on Minnie Main Attraction ears and other items!
https://t.co/FfJm0TyQKi https://t.co/EAyAwWA83m
https://t.co/fbQgFLFoOq",disney_dooney,
527,2020-06-18 21:07:58,@shopDisney Deleted my last tweet. I managed to get my order through now! Thanks!,bookish_notes,"Texas, USA"
528,2020-06-18 20:57:56,THE EARS!!!! https://t.co/qRqAGpFNfd,AmiItsuki,under your bed 
529,2020-06-18 20:57:35,@shopDisney remember this thing.,wexryan,ur moms house lmao
530,2020-06-18 20:52:42,👍 or 👎? Enchanted Emblem pin ❤️ #disneypins #shopdisney https://t.co/xg7rYwdIw1,ultimatepins,
531,2020-06-18 20:35:16,#ShopDisney snuck out some of the older pairs of #MinnieMouseMainAttraction ears again. My wife managed to get two… https://t.co/YP4QjO1nsG,VOIDMunashii,Northern California
532,2020-06-18 20:33:52,@shopDisney please help I had an order shipped on 6/4 and the tracking still says awaiting to be scanned by UPS. I… https://t.co/0M6eNJXONE,jennakeith24,vermont/mass
533,2020-06-18 20:31:53,@MECHANS @LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen Well done Lilac.,alanmc1967,Liverpool
534,2020-06-18 20:25:21,"Disney Store/Shop Disney today reopened selected Disney Stores across England &amp; Ireland.

Well-being of Guests &amp; Ca… https://t.co/sEMKwuIdUr",DisneySavvyBlog,United Kingdom
535,2020-06-18 20:22:54,Surprise pin from shopdisney today #disneypins #disney https://t.co/5uqoWxNS9O,ultimatepins,
536,2020-06-18 20:16:59,"This new style released yesterday! I'm in love. 😍 It's perfect. Well-done, @DisneyParks and @dooneyandbourke.  Well… https://t.co/37nzebbSZ3",Ginger_MMT,
537,2020-06-18 20:14:04,"Thank us later! 

Disney restock! 

https://t.co/dYxeLMU77A

https://t.co/nw5ristMuA

https://t.co/GzmiCLJU7X https://t.co/3oD7DvdzYc",JiggedIO,
538,2020-06-18 20:06:48,"SHOP: Stylish New Mickey Mouse Dooney &amp; Bourke Purse Coming to shopDisney on June 19

https://t.co/MEqyynzZai https://t.co/llmBpDO4Ia",dlnt,"Anaheim, CA"
539,2020-06-18 20:06:21,"SHOP: Stylish New Mickey Mouse Dooney &amp; Bourke Purse Coming to shopDisney on June 19

https://t.co/44Gd0svOSB https://t.co/GMgx2x8JUJ",WDWNT,"Orlando, FL"
540,2020-06-18 20:03:34,Why do I feel like this popped up bc @JMarin1114 🤣🤣 https://t.co/cGqC6pcGxX,Vitamin_Deeee,SoCal
541,2020-06-18 19:54:08,Lol I sang this when I read it in my head https://t.co/cog5xeGsCy,vanesssareneee,"Indianapolis, IN"
542,2020-06-18 19:52:11,@MusicStyle101 @shopDisney It happened to me too 😕,jazzytag,
543,2020-06-18 19:50:49,@jessicamonsiva we need EVERYTHING https://t.co/mNJxtJE6kF,irocksteph12,"Austin, TX"
544,2020-06-18 19:49:04,@shopDisney I've got gadgets and gizmos aplenty!,amykluber,"Washington, DC"
545,2020-06-18 19:47:52,@0NE4LYFE @shopDisney Thank you. I placed twice so I have $250 in pending charges so I’ll wait till they clear to a… https://t.co/mgC4K4ZvjK,Mispatts,"Hell, MI"
546,2020-06-18 19:36:36,@babybatxo_ bitchhhhh https://t.co/mRqh4pRKay,courtneyj2197,
547,2020-06-18 19:26:52,@shopDisney Still haven’t gotten my bobble head that I pre ordered in December,chaneke760,"Escondido,CA"
548,2020-06-18 19:22:07,#Disney #MinnieMouse: The Main Attraction Collection ~ Postponed #ShopDisney  #Disneyland #WaltDisneyWorld… https://t.co/kxx6QwYGF4,whipsandchurros,Southern California
549,2020-06-18 19:14:43,@FaithBeeasy @shopDisney Because you know me so well!! 😭❤️,ashley_liz11,"Sacramento, CA"
550,2020-06-18 19:13:44,"@InuitsNena I've purchased them in stores, from Amazon, from eBay, from https://t.co/XcEoQUmmlv...lots of places. H… https://t.co/CoTvUwuo9E",SeekerWillie,Maryland suburbs of DC
551,2020-06-18 19:09:53,@shopDisney Blocked because of your support of terrorist groups.,inamagadavida,🇺🇸 Colorado & Pittsburgh
552,2020-06-18 19:02:33,@courtlandstella need. https://t.co/19Whw64543,MyCalahAnne,Tennessee livin’
553,2020-06-18 19:01:54,"@MaryjaneWisdom1 @shopDisney Yikes, tell us how you really feel lmao",Rachthesavage,the universe
554,2020-06-18 18:59:39,"When my horoscope says, don't buy stuff unless it's food or gas, I guess it's a good thing that I can't get… https://t.co/ghKAqUIEEg",oh_kaye,
555,2020-06-18 18:58:33,"@Michell20453946 Oh, no! I'm so sorry, Shell. I'd be more than happy to assist you. I've sent you a private message… https://t.co/HKsDJXRvF6",shopDisney,Second star to the right
556,2020-06-18 18:58:26,Disney needs to stop!!! I have a kid in the way!!! 😭😫 https://t.co/UZuX61rP1K,MaRieLiiTa,"Oxnard, CA"
557,2020-06-18 18:57:12,Aht aht Disney ... y’all not slick with the black hand model https://t.co/RRfuncEZ1s,primr0se_23,804 /919
558,2020-06-18 18:56:47,@shopDisney @ashley_liz11 why do I feel like you need this lol,FaithBeeasy,"Charlotte, NC"
559,2020-06-18 18:54:19,"@luigi_kirky Thanks for asking, Lou! Each store will vary. Please refer to the Store Locator page for the latest in… https://t.co/r9nnptw9sr",shopDisney,Second star to the right
560,2020-06-18 18:54:10,@LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen We all need a good magic wand...hope you get urs soo… https://t.co/qKDzf8ztwC,ghostmagic48,DARKHEARTS...setx swla vegas 
561,2020-06-18 18:44:23,"@bookish_notes Oh, no! I'm so sorry, Carol. I'd be more than happy to help. Were you able to complete your order? I… https://t.co/Gd2mUE5UUF",shopDisney,Second star to the right
562,2020-06-18 18:31:50,But they're still in pre-order on SHOPDIsNEY? https://t.co/CnWyzzRma5,TheChrisGlass,"Los Angeles, CA"
563,2020-06-18 18:29:18,"@Swervin__Ervin Thanks for asking, Ervin! Yes, they've begun shipping out. The orders will ship out according to th… https://t.co/pehgAWx6OM",shopDisney,Second star to the right
564,2020-06-18 18:09:01,"This is such a bad look, @Disney. 

@shopDisney @disneysprings https://t.co/xkmRdmYinL",zzgator,"Florida, USA"
565,2020-06-18 17:53:49,"@LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen Amazing determination from this little lady , have e… https://t.co/BNqx6I7joz",Seenhimbowlbet1,
566,2020-06-18 17:46:23,@Mispatts @shopDisney if you didn't get an email then you didn't successfully place an order. the charges should drop in 4-5 days,0NE4LYFE,
567,2020-06-18 17:44:52,"@shopDisney hi I placed an order twice and I have 2 pending transactions, and neither produced a confirmation code… https://t.co/38ipw2xyCE",Mispatts,"Hell, MI"
568,2020-06-18 17:40:25,@LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen This incredible lady really should be getting a special recignition award,shaun24463458,
569,2020-06-18 17:36:46,@LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen Clever girl.💕,allen_tanya,"Whitminster,Glos."
570,2020-06-18 17:10:54,Amazing since we still haven't received the masks we ordered from @shopDisney back in APRIL. https://t.co/E6t3I6ADTV,zzgator,"Florida, USA"
571,2020-06-18 17:06:30,"***New Deal***
Swimwear, Towels &amp; Swim Access...
New price Buy 1, get 2nd free
Coupon code: SUNNY… https://t.co/pwt1mpARuJ",TheInStockRoom,⬇️Latest Deals⬇️HappySavings⬇️
572,2020-06-18 16:55:30,@DisFunko @shopDisney Well that sucks! What was the release(s)?,dragonchiang88,"Fremont, CA"
573,2020-06-18 16:53:17,"@lilmissuk81 @shopDisney @AskeBay Pleased you got them! Soooo difficult getting the rest, 6 months of in your baske… https://t.co/TaHCYk4OCw",misscherrydolce,"Hull, UK"
574,2020-06-18 16:48:26,"Swimwear, Towels &amp; Swim Accessories at shopDisney: Buy 1, get 2nd free + free shipping w/ $75 - https://t.co/QSSXqE9gDx",DealNewsDeals,
575,2020-06-18 16:47:51,"@EmilyyPerryy @shopDisney yes!!!! though unfortunately bots can get around captchas 😭 
the us site has captchas but… https://t.co/wVat50pop2",lexivas,"Charlotte, NC"
576,2020-06-18 16:43:27,hey @shopDisney when are the face masks shipping?,colleenoconnorr,"New York, USA"
577,2020-06-18 16:38:33,@shopDisney Please for the love of god do better then @ShopDisneyUK did with theurlaunch of the Minnie Mouse attrac… https://t.co/Q1rWdcmzok,djluongoart,"Sherman, CT"
578,2020-06-18 16:32:58,Holy crap these masks are comfortable bravo @shopDisney,Daviesallison1A,"Boca Raton, FL"
579,2020-06-18 16:31:57,Good afternoon! #teleworkshirtoftheday #telementalhealth #blackpanther #marvel (shirt: shopdisney ) https://t.co/9dYYh0JwNa,DizThruBrwnEyes,"Atlanta, GA"
580,2020-06-18 16:31:36,@LegsLilacs @tezzermelad @shopDisney @Disney_UK @frozenlondon @DisneyFrozen Go lilac 👏🏻👏🏻👏🏻,1878Johnny,West Yorkshire
581,2020-06-18 16:29:14,@jaimielinn_ @shopDisney I will hopefully have one of those for trade! Definitely happy to get it to you if you want it :),spooloflies,New York City
582,2020-06-18 16:26:31,@shopDisney hi I have a question about my mask order,Daviesallison1A,"Boca Raton, FL"
583,2020-06-18 16:25:49,I got my Disney masks @shopDisney https://t.co/yUqixZOmvA,Daviesallison1A,"Boca Raton, FL"
584,2020-06-18 16:25:12,Happy 4th of July ears from @shopdisney #disneyears #minnieears #disneyamericana #disney4thofjuly #4thofjuly… https://t.co/6r3kbWFzVf,DLifestylers,"Orlando, FL"
585,2020-06-18 16:23:55,"@LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen Brave Lilac,you are a winner!",Lucas74064469,Brazil
586,2020-06-18 16:16:20,@LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen Fantastic work Lilac xx,MECHANS,
587,2020-06-18 16:16:02,SHOP: New Minnie Mouse Americana Sequined Ear Headband Arrives on shopDisney https://t.co/5dmw5WgWvc,CastleInsider,"Orlando, FL"
588,2020-06-18 16:10:22,@spooloflies @shopDisney The one everybody wanted lol https://t.co/WQVFRKeKTU,jaimielinn_,
589,2020-06-18 16:07:57,@LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen Yaayy Lilac! You’ll get that wand! 🌟🌟🌟🌟🌟,BrandyandLovage,United Kingdom
590,2020-06-18 16:03:56,@shopDisney when are the disney stores going to open?,daniellawhite21,
591,2020-06-18 16:02:19,"Arrived today (I think it’s my favourite) 😍😍😍😍

#DisneyKey #Disney @shopDisney #InkAndPaint https://t.co/vSudkQWKaq",GarciaFamilyUK,United Kingdom
592,2020-06-18 16:01:58,@jaimielinn_ @shopDisney which did you want?,spooloflies,New York City
593,2020-06-18 15:53:49,"@LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen Lilac you are so amazing, fearless.",Jimgauntuk,Chesterfield
594,2020-06-18 15:53:12,@shopDisney really disappointed that I have $359 in pre auth charges but no successful purchase...Pooh’s hug didn’t help.,ALFimzadi,"Johnston, Iowa"
595,2020-06-18 15:52:47,"@LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen Like the sun coming up in the morning, this ray of s… https://t.co/3GZsxOJjPp",tezzermelad,"Worcester, England"
596,2020-06-18 15:52:35,"@spooloflies @shopDisney Lol nope, none of the 8 pending charges are confirmed. But it’s ok as long as the pendings… https://t.co/Yfg7zXlY0b",jaimielinn_,
597,2020-06-18 15:51:01,"SHOP: New Minnie Mouse Americana Sequined Ear Headband Arrives on shopDisney

https://t.co/4x0STthJI0 https://t.co/TJvAHnOpGB",dlnt,"Anaheim, CA"
598,2020-06-18 15:49:59,"SHOP: New Minnie Mouse Americana Sequined Ear Headband Arrives on shopDisney

https://t.co/JnNO4gdPT7 https://t.co/l5RCnDSspX",WDWNT,"Orlando, FL"
599,2020-06-18 15:47:01,@jaimielinn_ @shopDisney After 67 minutes on hold they told me any charges that you didn't get a confirmation for w… https://t.co/q3dqJxi3kB,spooloflies,New York City
600,2020-06-18 15:44:48,@phenry1013 @DisneyPinsBlog @shopDisney My recent shopdisney experiences https://t.co/dCXfwCfyKU,shatku_review,"new jersey, us"
601,2020-06-18 15:43:13,@DisneyPinsBlog Finally got mine through the app after trying the website 3-6 times and now have several pending ch… https://t.co/rxAsSd2xA3,phenry1013,"San Diego, CA"
602,2020-06-18 15:42:56,@allioop08 @shopDisney I was able to get in! Thx,MsRachhh,FL.☀
603,2020-06-18 15:41:52,"@ShowcaseWishes Yup, and the system would crash and go down all the time. Hell even the ShopDisney site has a hard time staying up lol",OrangeGrove55,Batuu
604,2020-06-18 15:40:02,"And now my wife just got hung up on by @shopDisney, #customerservice.",Boricuaprodigy,"Chandler, AZ"
605,2020-06-18 15:39:41,@DisFunko @shopDisney Dope https://t.co/akDxcEQlF1,Zoozonked,Florida
606,2020-06-18 15:37:49,@HerUniverse Will there be another opportunity to purchase Ahsoka Tano Mickey ears through ShopDisney?  Or should I… https://t.co/ZLc6YtYSQQ,dietrishan,Wisconsin
607,2020-06-18 15:30:50,@shopDisney #shopdisneysupport been trying to reach anyone on your end since April about an item that I ordered tha… https://t.co/Nq69yynKBb,joeypreger,"Florida, USA"
608,2020-06-18 15:30:31,"@spooloflies @shopDisney Hi there! Long time fan, first time shopDisney pin buyer. Obviously I should have research… https://t.co/wWavIh31vR",jaimielinn_,
609,2020-06-18 15:29:50,@DisFunko @shopDisney What were you trying to get?,Angel_Soto514,"Ohio, USA"
610,2020-06-18 15:27:17,@JKlubzMIA @DisFunko @shopDisney Pins,inluvwithlove,Philadelphia
611,2020-06-18 15:26:22,"A plaintive request to @shopdisney: If the hold is going to be over 60 minutes, can you please make the hold music… https://t.co/c0vAbqXxb0",spooloflies,New York City
612,2020-06-18 15:26:01,@scottyxedge @DisFunko @shopDisney Thank you kind soul,matthewcbayer,"San Antonio, TX"
613,2020-06-18 15:23:57,@DisFunko @shopDisney Currently on hold waiting to get my refund for shipping because I didn’t realize you enter th… https://t.co/bJSAQuxZV1,SimpleManJ_5,"Endicott, NY"
614,2020-06-18 15:20:45,"@DisFunko @shopDisney This is ugly. 10 failed attempts, 10 pending charges, 0 confirmations.",matthewcbayer,"San Antonio, TX"
615,2020-06-18 15:20:41,@shopdisney. What is going on with the site?  Been trying to make a purchase for over an hour.  Can’t even sign in.,kreilly1221,Back in the New York groove
616,2020-06-18 15:19:14,is the shopdisney website could work thatd be GREAT,_shmorg_,
617,2020-06-18 15:18:17,@shopDisney please fix the problem. One hour and 17 minutes later I still cannot check out. https://t.co/NKZfMhYQPt,SaraKeller1216,Kennesaw GA
618,2020-06-18 15:15:53,@DisFunko @shopDisney They suck out loud! Seriously need to sacrifice their website to someone who knows how to run one... RIP,andwfara1,"Tampa, FL"
619,2020-06-18 15:13:40,"@LegsLilacs @shopDisney @Disney_UK @frozenlondon @DisneyFrozen Great effort, Lilac. With lots of hard work and prac… https://t.co/4qvJeHABCh",ElsieHoover9,
620,2020-06-18 15:09:14,"never giving shopdisney any money for anything ever again till i trust that they fixed thier site
so never",PeytonMccreary,"Florida, USA"
621,2020-06-18 15:07:52,@steplace720 @DisFunko @shopDisney Cant file a claim. It's just a preauthorition which when checking out you confir… https://t.co/s7EKrRw0Kz,tha_rizzla420,
622,2020-06-18 15:06:56,@shopDisney please fix your site! I’ve been charge multiple times trying to get the pins,MusicStyle101,
623,2020-06-18 15:06:05,@DisFunko @shopDisney The app works!,scottyxedge,"Lancaster, CA"
624,2020-06-18 15:04:38,@DisFunko @shopDisney Was finally able to get through on the app &lt;3,common_writer,
625,2020-06-18 15:04:32,@gmoney1197 @shopDisney App doesn't progress to payment screen. It's like the checkout button doesn't work.,Boricuaprodigy,"Chandler, AZ"
626,2020-06-18 15:04:26,@CherishedGuest Lol - been trying to checkout for over an hour. @shopDisney is the worst online store by far. #shopdisneysupport,paulhebertphoto,"Hollywood, California"
627,2020-06-18 15:02:30,good job @shopDisney thanks for having so many site errors today and charging us 20 times for one thing. Ud IDK how… https://t.co/xHv7g8G2i1,toxicimages,Rosamond
628,2020-06-18 15:00:48,@tha_rizzla420 @DisFunko @shopDisney I was charged for every one of my 10 failed attempts... do you know if we have… https://t.co/rsuzzSxmuY,steplace720,"New York, NY"
